Ticket_Number,GDS_Record_Locator,Reservation_Date,Ticket_Issue_Date,Trip_Departure_Date,Airline_Name,Cabin_Class,Domestic_International_Indicator,Origin_City_Code,Destination_City_Code,Routing,Invoice_Amount,Tax_Amount,Total_Amount,Mileage,Days_Advance_Purchase,Trip_Length,One_Way_Indicator,Exchange_Indicator,Exchange_Original_Ticket_Number,Refund_Indicator,Original_Invoice_Number,Online_Booking_Indicator,Fare_Category,Agency
NULL,LKJOFK,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OME,OTZ,OME/OTZ/OME,540,NULL,540,366.1866809,14,19,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LKZDIR,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,SFO,SAN/SFO/SAN,113.48,36.72,150.2,894.5282589,5,3,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,LLEKNR,NULL,00:00.0,00:00.0,DELTA AIR LINES,Coach,D,ATL,JAN,ATL/JAN,-464.19,-45.81,-510,-340.3924578,-10,-1,NULL,N,NULL,Y,NULL,N,Restricted Commercial,Agency C
NULL,LLEKNR,NULL,00:00.0,00:00.0,DELTA AIR LINES,Coach,D,ATL,JAN,ATL/JAN,-464.19,-45.81,-510,-340.3924578,-20,-1,NULL,N,NULL,Y,NULL,N,Restricted Commercial,Agency C
NULL,LLHFLT,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,LAS,SAN/LAS/SAN,297.68,44.32,342,517.9861927,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,LMMNGU,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,TPA,SDF,TPA/SDF/TPA,-440.94,-55.06,-496,-1459.147769,0,-2,NULL,N,NULL,Y,NULL,N,Restricted Commercial,Agency C
NULL,LMMNGU,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,TPA,SDF,TPA/SDF/TPA,440.94,55.06,496,1459.147769,5,2,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
NULL,LMMTTI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DCA,MCO,DCA/STL/MCO,425,NULL,425,1600.059956,16,1,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
NULL,LMSYLE,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,TPA,ATL/TPA_MCO/ATL,220.47,38.33,258.8,811.9378886,5,4,NULL,N,NULL,N,NULL,Y,_CA,Agency C
NULL,LNXVXB,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,-113.48,-30.32,-143.8,-894.5282589,0,-1,NULL,N,NULL,Y,NULL,Y,_CA,Agency C
NULL,LNXVXB,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,113.48,30.32,143.8,894.5282589,3,1,NULL,N,NULL,N,NULL,Y,_CA,Agency C
NULL,LOQHBI,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCI,MSY,MCI/MSY/MCI,-103.44,-40.56,-144,-1382.846629,-2,-3,NULL,N,NULL,Y,NULL,Y,_CA,Agency C
NULL,LOQHBI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCI,MSY,MCI/MSY/MCI,247.44,40.56,288,1382.846629,5,3,NULL,N,NULL,N,NULL,Y,_CA,Agency C
NULL,LOYVEG,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,FAI,BTT,FAI/BTT/FAI,340,NULL,340,356.809285,3,8,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
NULL,LOYYBO,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,BTT,FAI,BTT/FAI,170,NULL,170,178.404826,10,11,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LPACMF,00:00.0,00:00.0,00:00.0,GRANT AVIATION,Coach,D,ANC,AKN,ANC/DLG/AKN/ANC,170,NULL,170,687.6352638,7,10,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LPCIOL,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,HSL,FAI,HSL/FAI/AET/FAI/HSL,740,NULL,740,872.5640682,6,13,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LPGYJS,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OME,OTZ,OME/OTZ/OME,540,NULL,540,366.1866809,14,19,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LPQHHP,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,BWI,MCI,BWI/MCI/BWI,392.56,51.24,443.8,1931.62032,5,3,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,LQAVQU,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,AET,FAI/AET,170,NULL,170,182.2676292,1,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LQRJWZ,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,HNS,OTZ,HNS/JNU/ANC/OTZ/WTK/OTZ/ANC/JNU/HNS,324,NULL,324,2470.505382,18,31,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LRDQMQ,00:00.0,00:00.0,00:00.0,KATMAI AIR,Coach,D,ANC,BKF,ANC/AKN/BKF/AKN/ANC,182,NULL,182,608.7365735,12,16,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LRGFPB,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,TAL,FAI,TAL/FAI/TAL,240,NULL,240,253.1505447,13,17,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LRTUWJ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,TPA,ATL,TPA/ATL/TPA,281.86,43.14,325,815.0167464,5,5,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,LSDNGA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,133.02,31.98,165,761.3834087,4,1,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,LSSSWP,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,MCO,ATL/MCO/ATL,202.8,37.2,240,808.8590748,5,2,NULL,N,NULL,N,NULL,Y,_CA,Agency C
NULL,LSTWBA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,FLL,ATL/FLL,114.42,19.48,133.9,582.2672179,9,1,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,LUCMZG,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,ELP,DAL/ELP/DAL,506.04,59.76,565.8,1124.526002,5,3,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
NULL,LUFSTI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,133.02,38.18,171.2,761.3834087,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,LVIQZH,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OME,UNK,OME/UNK/OME,504,NULL,504,292.3274473,10,13,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LVJXHI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,LAX,DEN,LAX/SJC/DEN/IAD,25.49,NULL,25.49,2705.494607,0,3,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
NULL,LVJXHI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,LAX,DEN,LAX/SJC/DEN/IAD,438.7,63.31,502.01,2705.494607,0,3,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
NULL,LVNEHY,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,BOS,MDW/BOS/MDW,295.82,50.38,346.2,1720.150415,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,LVNQZI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,133.02,31.98,165,761.3834087,5,2,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,LVRTPW,00:00.0,00:00.0,00:00.0,DELTA AIR LINES,Coach,D,ATL,DCA,ATL/DCA/ATL,NULL,NULL,NULL,1095.766184,1,2,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency C
NULL,LWLCGL,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,CLE,MSP,CLE/MDW/MSP,276.28,42.72,319,655.0037684,2,1,Y,N,NULL,N,NULL,N,YCA,Agency C
NULL,LWOJAF,00:00.0,00:00.0,00:00.0,ALASKA AIR TRANSIT,Coach,D,ANC,MDO,ANC/MDO/ANC,460,NULL,460,349.724243,8,16,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LXADVO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,GEG,BOI,GEG/BOI/GEG,338.6,47.4,386,575.0129505,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,LXFEAO,00:00.0,00:00.0,00:00.0,TUCKER AVIATION,Coach,D,GNU,DLG,GNU/DLG,250,NULL,250,109.3591026,3,4,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LXLGTS,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN,56.74,15.26,72,447.2643161,5,1,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,LXLIYS,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,DAY,DEN/DAY/DEN,323.72,46.28,370,2189.693909,5,5,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
NULL,LXTARB,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,MCI,SAN/MCI,190.7,25.3,216,1331.724083,21,1,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,LXZILC,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,CLE,MDW,CLE/MDW/CLE,333.02,46.98,380,614.7155373,0,5,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
NULL,LXZILC,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,CLE,MDW/CLE,NULL,NULL,NULL,307.3579062,1,1,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LYRRPC,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OTZ,ORV,OTZ/ORV/OTZ,324,NULL,324,86.3999527,0,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LZBGME,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,FAI,WBQ,FAI/WBQ/FAI,262,NULL,262,215.679977,17,23,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
NULL,LZEKOG,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,FAI,WBQ,FAI/WBQ/FAI,262,NULL,262,215.679977,42,48,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
NULL,MAPDJV,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,PHX,SAN/PHX/SAN,251.16,40.84,292,608.1007225,5,1,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
NULL,MAPLUL,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,ARC,FAI/ARC/FAI,370,NULL,370,477.3965874,3,4,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MAVQSJ,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OME,SKK,OME/SKK/OME,468.84,35.16,504,258.2735805,13,14,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MCEMIC,00:00.0,00:00.0,00:00.0,WINGS OF ALASKA/SEAPORT AIRLINES,Coach,D,GST,JNU,GST/JNU/SEA/JNU/GST,140,NULL,140,1899.56785,31,36,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
NULL,MCEMIC,00:00.0,00:00.0,00:00.0,WINGS OF ALASKA/SEAPORT AIRLINES,Coach,D,GST,JNU,GST/JNU/SEA/JNU/GST,140,NULL,140,1899.56785,28,5,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
NULL,MCMTZZ,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,BTT,FAI,BTT/FAI/ANC/BRW/FAI/BTT,340,NULL,340,1840.209211,8,19,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MCOIDY,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,TUS,OAK/SAN/TUS/SAN/OAK,437.2,78,515.2,1626.927848,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MDGEYU,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCO,ATL,MCO/ATL/MCO,202.8,37.2,240,808.8590748,1,2,NULL,N,NULL,N,NULL,Y,_CA,Agency C
NULL,MDJBIB,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCI,BWI,MCI/BWI,196.28,28.82,225.1,965.8102968,5,1,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MDVBYS,NULL,00:00.0,00:00.0,DELTA AIR LINES,Coach,D,DEN,BTM,DEN/SLC/BTM/SLC/DEN,-658.6,-88.9,-747.5,-1478.434022,0,-2,NULL,N,NULL,Y,NULL,N,Restricted Commercial,Agency C
NULL,MEEADZ,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,BTT,FAI/BTT/FAI,340,NULL,340,356.809285,1,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MFEWKN,00:00.0,00:00.0,00:00.0,KATMAI AIR,Coach,D,AKN,BFK,AKN/BFK,91,NULL,91,2598.997986,1,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MFIUYA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SLC,DEN,SLC/DEN/SLC,133.02,38.18,171.2,761.3834087,5,7,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MFNZLL,NULL,00:00.0,00:00.0,AMERICAN,Coach,D,DFW,AMA,DFW/AMA/DFW,-298.1,0,-298.1,-627.0188428,-36,-2,NULL,N,NULL,Y,NULL,N,YCA,Agency C
NULL,MGIHXD,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OTZ,SHG,OTZ/SHG/OBU/ABL,100,NULL,100,184.197774,0,3,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MGLDJI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN,56.74,15.26,72,447.2643161,2,1,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,MGYHVO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SMF,SNA,SMF/SNA/SMF,377.68,50.32,428,809.4896684,5,3,NULL,N,NULL,N,NULL,NULL,DG,Agency C
NULL,MHAZFY,00:00.0,00:00.0,00:00.0,GRANT AVIATION,Coach,D,SCM,BET,SCM/BET/SCM,512,NULL,512,289.0201272,4,8,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MHNFQA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,TPA,ATL,TPA/ATL/TPA,238.14,39.86,278,815.0167464,4,11,NULL,N,NULL,N,NULL,Y,_CA,Agency C
NULL,MIIUHH,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,TPA,ATL/TPA/ATL,238.14,39.66,277.8,815.0167464,4,2,NULL,N,NULL,N,NULL,Y,_CA,Agency C
NULL,MIIZMI,00:00.0,00:00.0,00:00.0,YUTE AIR,Coach,D,ANC,PTU,ANC/BET/PTU/BET/ANC,390,NULL,390,1040.938894,3,4,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MIIZMI,00:00.0,00:00.0,00:00.0,YUTE AIR,Coach,D,ANC,PTU,ANC/BET/PTU/BET/ANC,390,NULL,390,1040.938894,3,7,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MJTOYP,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,34.14,196,761.3834087,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MKTUNG,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,34.14,196,761.3834087,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MKVHVE,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,ANC,OME,ANC/OME/GAM/SVA/OME/ANC,715,NULL,715,1471.587194,5,9,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MKZHPL,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SLC,DEN,SLC/DEN/SLC,161.86,40.34,202.2,761.3834087,2,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MLDTAD,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,113.48,36.72,150.2,894.5282589,5,3,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,MMOJQZ,00:00.0,00:00.0,00:00.0,ALASKA AIR TRANSIT,Coach,D,MCG,ANC,MCG/ANC/BET/ANC/FAI/GAL,270,NULL,270,1539.449307,3,9,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MMOKGX,00:00.0,00:00.0,00:00.0,GREAT LAKES LTD,Coach,D,PIR,DEN,PIR/DEN/PIR,535.82,54.18,590,793.750883,5,5,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency C
NULL,MNASRM,00:00.0,00:00.0,00:00.0,KATMAI AIR,Coach,D,ANC,BKF,ANC/AKN/BKF/AKN/ANC,182,NULL,182,608.7365735,6,9,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MNZMKP,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,ELP,DAL/ELP/DAL,-506.04,-59.76,-565.8,-1124.526002,0,-3,NULL,N,NULL,Y,NULL,NULL,YCA,Agency C
NULL,MNZQWJ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MCI,MDW/MCI/MDW,362.8,55.4,418.2,809.0641762,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MOWFCL,00:00.0,00:00.0,00:00.0,KATMAI AIR,Coach,D,ANC,BKF,ANC/AKN/BKF/AKN/ANC,182,NULL,182,608.7365735,24,29,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MOYWUK,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,ATL,MDW/ATL/MDW,243.72,40.28,284,1186.19592,4,6,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,MPHNYL,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,TPA,ATL/TPA/ATL,281.86,43.14,325,815.0167464,5,3,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
NULL,MPLRRE,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,FAI,FYU,FAI/FYU/FAI,280,NULL,280,287.2867822,2,3,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
NULL,MPPUVE,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,ANC,OME,ANC/OME/ELI/OME/SKK/OME/ANC,860,NULL,860,1520.896192,3,7,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
NULL,MPSSBR,00:00.0,00:00.0,00:00.0,MAKANI KAI AIR,Coach,D,MUE,LUP,MUE/OGG/MKK/LUP/MKK/OGG/MUE,147.15,NULL,147.15,268.4031994,18,31,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MPTGLI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SFO,DEN/SFO/DEN,333.02,53.18,386.2,1908.817923,4,8,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MQDCDS,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCI,BOS,MCI/BOS/MCI,367.44,49.56,417,2510.610651,4,5,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,MRAMTO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,DEN,MDW/DEN/MDW,327.45,46.55,374,1811.048674,4,6,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MRVVCN,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,IAD,SLC,IAD/MDW/SLC,278.14,42.66,320.8,1833.15077,0,1,NULL,N,NULL,N,NULL,NULL,DG,Agency C
NULL,MSFTOQ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,CLE,MDW/CLE/MDW,333.02,46.98,380,614.7155373,3,1,N,N,NULL,N,NULL,N,YCA,Agency C
NULL,MSLNTD,00:00.0,00:00.0,00:00.0,ALASKA MARINE HIGHWAY (FERRY),Coach,D,BLI,KTN,BLI/KTN/SIT,1939,NULL,1939,780.0039164,7,5,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MSVFQR,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,STL,DEN/MCI/STL/MDW/DEN,211.16,59.84,271,1936.908119,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MTKXPR,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,I,SJU,ATL,SJU/ATL/SJU,370,49,419,3097.281551,5,4,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MTOAGZ,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OTZ,OME,OTZ/OME/OTZ,540,NULL,540,366.1866809,0,6,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MTZJGF,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,ONT,OAK/ONT/OAK,353.48,46.02,399.5,723.5954072,1,1,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
NULL,MUEVCY,00:00.0,00:00.0,00:00.0,GRANT AVIATION,Coach,D,ANC,DUT,ANC/DUT_IKO/DUT/ANC,200,NULL,200,1697.367521,4,24,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MUFAJP,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,PHL,DEN/PHL/DEN,-333.02,-46.98,-380,-3133.56239,-1,-3,NULL,N,NULL,Y,NULL,N,YCA,Agency C
NULL,MUFAJP,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,PHL,DEN/PHL/DEN,333.02,46.98,380,3133.56239,4,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MUFORM,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,34.14,196,761.3834087,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MUGLOX,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,JAX,ATL/JAX/ATL,187.9,36.1,224,540.9299457,3,2,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,MUHCXQ,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,FYU,FAI/FYU,140,NULL,140,143.6433413,6,7,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MUJXET,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,34.14,196,761.3834087,4,2,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency C
NULL,MVRQEE,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,MSY,DAL/MSY/DAL,379.54,50.46,430,872.2082918,5,5,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MVRUXN,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,-113.48,-30.52,-144,-894.5282589,-2,-2,NULL,N,NULL,Y,NULL,N,_CA,Agency C
NULL,MVRUXN,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,113.48,30.52,144,894.5282589,6,2,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,MVUWWW,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,AET,FAI,AET/FAI,158.14,11.86,170,182.2679989,7,8,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MWDHDS,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MSP,MDW/MSP/MDW,-198.14,-43.06,-241.2,-695.2925979,0,-1,NULL,N,NULL,Y,NULL,N,YCA,Agency C
NULL,MWDHDS,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MSP,MDW/MSP/MDW,198.14,43.06,241.2,695.2925979,6,1,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MWFYOY,NULL,00:00.0,00:00.0,UNITED AIRLINES,Coach,D,ORD,MSP,ORD/MSP/ORD,-186.97,-35.83,-222.8,-668.8111741,-1,-3,NULL,N,NULL,Y,NULL,Y,YCA,Agency C
NULL,MXINXB,00:00.0,00:00.0,00:00.0,LAKE CLARK AIR,Coach,D,AKN,AKN,AKN/AKN,450,NULL,450,0.000204567,0,1,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,MYBWFP,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,SFO,SAN/SFO/SAN,132.09,38.11,170.2,894.5282589,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,MYNWBT,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,133.02,31.78,164.8,761.3834087,2,1,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
NULL,MYWTCU,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,CLE,MDW/CLE/MDW,333.02,53.18,386.2,614.7155373,3,1,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,NAJWXM,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,CLE,MDW/CLE/MDW,333.02,46.98,380,614.7155373,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
